charges
11213,50325
5821,300751
7047,736227
2935,730187
15781,94934
18534,63921
5683,64933
5013,070666
12847,93561
4648,918995
12561,73566
2352,55773
5513,049597
14290,01879
2945,759455
4546,431347
38967,68167
1175,283698
25913,88366
24569,11151
7746,225215
13323,56854
11232,99486
5584,664808
4676,11363
8455,190287
3638,296237
1719,389979
1433,088088
5262,59155
25806,12866
12040,10669
13161,89119
11866,67057
7743,873583
10245,40716
23298,84915
15739,98682
9862,89851
1430,992173
20739,00321
13395,41038
11840,1465
21629,15051
2170,656516
2457,531718
2033,278103
1940,566674
20367,0275
28692,44822
32775,57938
28794,85032
2663,481523
1687,897172
1768,927327
18621,26273
10008,95727
1638,488943
11549,58984
9090,369248
3867,069797
11776,62017
1025,723145
49802,51603
8592,465681
1779,294438
23864,42871
2556,296821
11226,52417
21196,65507
1989,283461
5216,394773
8085,681123
8242,874267
13759,29701
37017,82143
7138,696267
24250,57762
33202,10509
6134,335403
6597,218052
2724,135015
3474,981099
2500,334235
12629,19423
12975,61779
2147,87103
10714,24158
1168,71786
24216,36478
11980,67565
30626,85898
6874,339991
5901,399255
4085,159629
22687,98624
4477,38104
11490,44471
5735,950547
30956,90598
12617,94456
23713,42231
8897,279336
6689,86557
1542,727591
49691,00805
16252,17703
10594,19355
20513,31424
11272,10078
5470,4917
5031,313394
10093,1194
8113,044838
23244,00478
6033,2061
3200,764545
13902,58258
59423,35931
11662,50245
26535,9387
2812,639268
10704,79711
3667,512681
46302,88037
15278,98083
4765,958916
11746,50543
12691,49656
17480,99449
3214,013999
6832,975693
3455,388251
42228,83591
1966,499714
7981,967634
10704,15291
2801,341919
9124,119034
2688,081513
2303,198183
7363,559318
6205,630919
9795,781846
42547,74225
3147,326472
2464,08642
4252,737152
32941,56744
13806,33889
10423,63281
1529,123961
56528,06336
10140,54162
3570,935377
10660,90771
1531,077553
6920,343746
20270,92642
1012,955965
5413,60572
4208,044124
47156,16911
12812,97543
5628,117634
14124,12373
8571,366251
2771,325799
16753,78264
6073,137033
7216,712451
8517,121294
4993,068537
8253,300097
32374,19014
1351,791144
9203,345598
12579,90048
17322,90049
20824,91574
7535,666672
4033,771285
22787,87888
3968,774903
37805,63704
9438,687757
5934,583382
2194,296948
6641,997616
2152,355239
46686,07691
11245,82102
25303,37436
30850,15272
9348,532652
3671,322896
46525,40061
9339,786744
35608,02574
11846,58104
4251,748889
6760,203305
12659,95022
12395,63557
39566,19355
11527,48137
1990,187756
4005,248475
7117,632728
11167,47748
11709,44266
2776,842216
26337,45702
17385,18904
14366,25516
5738,981315
31769,10277
13291,27027
4678,719726
18463,93016
8121,872319
6584,59189
9798,193178
1819,058435
13563,64948
8888,690881
10045,4398
8491,554111
8075,359433
12967,66873
24453,9377
3549,126347
3798,656326
27125,24521
14135,46106
6914,830801
20205,62773
5420,523748
974,28894
24064,42814
43294,9464
8792,720636
42608,44614
40994,1518
7570,767666
5089,669652
4013,724102
4899,334084
5867,790509
49070,8804
6947,795454
13176,0614
48235,7207
13264,67771
8863,129894
2318,713645
1086,318526
43677,51623
11774,14065
4500,968646
10263,48358
6478,199878
5618,546829
25887,11829
35305,33648
2343,731292
8737,203535
1927,459003
2430,825501
3689,721402
3780,414697
25778,05145
40902,10667
12760,88041
3637,293325
2186,488405
8888,724262
9589,546971
5665,475593
9457,756644
4765,401075
43070,83808
9456,164445
6784,164543
5173,311562
1500,917156
9369,222149
9181,090799
1694,353295
2102,637569
14569,92783
8008,820671
12889,19917
8978,939741
12990,97375
9803,26251
9653,219442
11085,27484
1200,065971
11655,15939
38536,90073
6020,740589
15768,7154
2264,861214
5894,912091
16104,72998
11301,70997
3736,001831
7907,050582
16259,73857
10422,83672
38998,48672
2911,845013
33120,87756
48948,07158
6937,287165
15318,55347
49658,65014
3338,292896
9254,685391
9295,786306
12369,96085
1561,528352
10075,50763
3658,700845
22768,98849
2156,553661
14049,41514
11629,66305
14357,0343
5329,648269
8057,180251
19405,42348
5046,763256
33254,5958
3455,458425
1962,469598
16348,36504
3175,955927
9770,589745
12736,93358
6629,450695
6428,892745
12216,09037
6731,072536
25594,46681
9814,374974
14866,33975
19070,69265
6004,474741
11424,86915
7381,403442
8176,787624
5106,283517
11419,07713
15146,50354
1264,916897
9126,438479
20991,90122
4858,533255
6978,117433
15130,80489
2056,250329
5198,624336
13621,61833
6225,652024
1158,404955
2896,581959
17800,93549
6116,109917
17873,59891
3598,034471
3800,594778
14139,50084
18850,53166
7975,689786
16352,19495
2145,749327
39159,58989
1549,858529
6949,77668
26526,55718
2454,064786
1318,88429
2765,179765
8361,765811
6295,323636
9783,85203
4565,084479
6532,65407
2001,167212
2434,30921
4255,637278
20342,72164
46092,87976
8517,572209
3213,792402
1484,766737
9305,455653
10491,66922
13034,61163
52291,33515
20319,51915
34634,54016
5559,394964
11991,53767
4296,940925
4951,450532
11291,03465
4516,779417
7700,667976
4644,858871
12932,74534
6839,99028
14470,0284
1473,715892
13571,33692
35288,33199
32457,0487
10293,78068
45389,35946
10506,91712
2750,262081
3386,49934
9006,384085
36823,63724
15611,65855
38756,28907
11165,71383
26779,37706
2017,562762
36924,81636
16562,56808
20505,54796
9882,774179
49998,05684
7325,709205
11617,11921
6056,78355
7896,22541
5380,057941
1358,717914
11456,31358
15524,76944
5048,473346
8701,225634
3503,907546
6295,184217
5535,387174
8084,277315
3075,671669
28415,50307
6052,162728
5096,870843
6374,108113
2960,395598
3089,943509
2739,91684
37187,08247
4180,368255
23085,35042
22717,44511
4682,762384
1921,977112
9873,244499
28484,98044
6284,561028
8360,993079
43643,26047
12365,58889
13202,91873
18891,31256
1945,604191
1693,366103
2473,290472
7186,269733
57658,90948
5487,483995
7402,200994
12775,84062
4298,763482
4173,480614
9094,767178
16491,57859
19003,15517
3033,163838
34765,33288
14873,25769
6613,787862
5713,740479
2949,812329
19631,42626
28220,86847
14956,40331
4912,979862
10938,4565
15571,59713
6312,243995
4902,991147
5301,750819
29951,6906
3382,568283
10748,83532
13595,42074
7117,189877
3119,422852
5031,904131
10102,40179
8734,380995
5087,753601
11826,07891
26293,37351
8044,322256
1946,455556
7721,9426
1329,024153
9138,762046
2039,807851
1669,873264
12360,13492
13350,41689
6124,805673
35597,64131
6048,790294
23351,90893
9360,63829
53916,13555
3658,114732
43267,84152
22388,08196
3789,215899
42610,75895
11250,53445
33787,82071
33478,08937
2662,861629
3740,894032
15972,01675
11222,0758
24184,33386
5538,272272
20960,72593
8822,228146
3797,131806
9499,078083
12240,39809
5906,462348
2050,396191
2085,954604
2193,172584
16119,02436
7981,614536
3218,486617
9775,626004
5465,201717
29040,75027
4507,216828
21746,51234
20061,74183
4018,488105
7610,21899
8124,638102
26827,98067
4905,484635
17401,31264
3210,447362
7564,035359
9122,350733
5534,148496
13794,87641
7960,298075
8523,066774
12574,27539
6916,857401
6076,024124
15651,31982
40523,73145
2111,532024
18646,92698
8470,729808
3569,303207
3832,117888
26112,87591
21505,00941
11096,85374
9300,548967
15998,90336
35854,57835
9852,110629
5466,907488
13358,62126
2545,23991
3433,033377
13449,43222
29272,79494
8863,391012
39546,29495
48633,22997
2049,110235
9622,916989
1884,20741
18924,86765
20717,80359
8280,917527
8179,685259
23547,9076
42207,18533
3767,811114
13594,37241
12465,03431
13878,94732
35790,74836
36154,14268
2335,784893
24491,93248
21643,17423
1685,860843
27560,15871
3482,879373
11183,02317
18029,47042
5984,574369
52270,01303
3125,258391
34227,92786
9586,657755
15868,57472
7794,313638
29238,63032
3531,235943
12115,95781
8589,413163
18434,31297
2030,979849
3944,365658
2218,350653
12744,07303
50564,1367
7407,879521
5830,345258
7109,98573
10512,89998
5113,53924
12748,89585
12045,91307
39300,50239
16711,53364
1919,561438
10619,01899
14295,59084
5097,393132
6954,569475
1960,273675
39198,37876
12276,69983
13554,38746
4845,91343
5452,374186
3910,670579
13080,3847
18146,18219
12661,33286
10941,65031
10652,86163
9225,324495
40292,00371
12594,08469
3315,915551
31510,37837
12737,53612
4095,279302
39524,13245
1940,131608
24110,4239
2958,688647
14773,04217
12886,94082
2804,181314
12309,85004
16537,49314
9210,702703
8999,728197
11408,89629
2781,447063
7759,948096
9593,244635
47343,82589
19759,22121
4705,46499
2346,420363
10867,44616
7844,711107
40428,06425
42474,70091
4695,826745
37253,62197
8836,394862
44487,25819
15739,1316
37840,23208
15801,84165
10365,254
6263,555738
17142,52135
2057,459936
8377,808491
4264,380458
18639,51015
11714,67755
20083,41143
12974,88097
6947,982515
2608,449318
4339,113505
34986,82485
8614,179761
6867,807748
25353,62925
7297,743218
10696,37976
12183,28041
60132,0085
2093,418233
9868,982849
7098,704504
2442,292343
9826,653518
36755,39414
4678,059536
9929,942658
8144,545085
35211,01011
13863,12904
2681,936186
3694,118371
8230,566684
5038,80069
15177,69899
1836,516632
6636,175122
6118,737664
10420,31536
4272,944859
4594,443596
6735,25779
18910,06974
19652,56446
10710,7371
6479,561435
4868,765323
1864,302872
22518,29369
6441,866959
2847,7111
18167,27566
8578,710235
2749,81804
2138,061024
10789,84179
21881,88096
9848,828354
36745,60342
14490,93076
18055,9205
15057,18378
5947,179417
15327,94663
10521,48476
9795,906499
4079,92451
16046,72342
29329,44551
6026,536702
6333,777733
5675,40348
6082,388926
10019,01731
2110,103512
10792,19771
15952,02486
5474,543409
37760,61566
31021,47473
17907,645
13593,74802
4873,193792
20907,50359
1971,908062
11271,5994
3797,530255
10975,19639
6291,053927
3327,919026
35981,44531
7752,070519
5467,928545
5719,736104
8807,376596
21522,22809
7168,727955
5741,858077
6272,236646
7518,808495
8827,747626
11398,56753
51311,52304
21047,09332
10432,61294
10048,69859
7612,855097
3211,826204
14901,1803
11135,14347
6672,434128
2977,490912
52000,8347
56742,47965
4216,164219
3304,82366
973,364816
4787,355069
9691,013411
5942,963449
1768,111246
39622,66338
17878,12811
1232,807434
14963,93812
16688,22808
3650,69109
5331,144301
10382,63681
12341,15669
25540,6504
8981,180935
5142,535021
3225,02726
6095,610158
8663,511705
9393,715741
27432,60917
11313,3339
31262,31678
1583,961487
10151,59937
3823,280958
2980,53332
12408,62884
4327,61183
18922,20181
8857,981673
2806,308986
3840,271027
25591,71278
5008,499034
9896,017278
22476,93973
15492,3591
1524,724513
44459,31524
9209,841405
4174,62317
4528,100797
32141,02269
7726,405601
6049,272951
34092,07715
1380,89941
10210,4843
10101,70732
1800,077396
2047,730852
3950,131378
5167,278994
2267,064266
73310,55949
52369,66641
2847,278435
39285,16684
23874,42308
2544,545122
14188,07015
23648,72356
28318,83569
5805,566827
6502,180634
5428,905299
4141,605445
36834,41283
17775,46329
9444,844942
1892,326994
1364,449215
23086,16875
6065,586948
5735,894366
31758,65439
11536,99701
51006,11896
4502,052386
11796,2965
7010,321533
7952,685056
22961,27301
11904,77487
10112,38999
11271,38412
10201,75622
10039,78442
1890,435878
1656,747955
2359,752886
33755,72144
